file	percent	reads	taxon_id	taxon_name
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.001450	551	1617890	Bacteria;Pseudomonadota;Gammaproteobacteria;Arenicellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.001337	508	2691355	Bacteria;Planctomycetota;Planctomycetia;Gemmatales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.001313	499	1843489	Bacteria;Bacillota;Negativicutes;Veillonellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.001298	493	3031712	Bacteria;Myxococcota;NA;Polyangiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.001282	487	1293499	Bacteria;Nitrospinota;Nitrospinia;Nitrospinales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.001211	460	51291	Bacteria;Chlamydiota;Chlamydiia;Chlamydiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.001140	433	54409	Eukaryota;NA;Pelagophyceae;Pelagomonadales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.001140	433	3016346	Bacteria;Pseudomonadota;Alphaproteobacteria;Futianiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.001132	430	580371	Bacteria;Pseudomonadota;Zetaproteobacteria;Mariprofundales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.001082	411	68295	Bacteria;Bacillota;Clostridia;Thermoanaerobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.001050	399	85013	Bacteria;Actinomycetota;Actinomycetes;Frankiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.001048	398	5338	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.001045	397	588673	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.001042	396	2691356	Bacteria;Planctomycetota;Planctomycetia;Isosphaerales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000998	379	118964	Bacteria;Deinococcota;Deinococci;Deinococcales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000995	378	98652	Eukaryota;NA;Synurophyceae;Ochromonadales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000990	376	1643682	Bacteria;Actinomycetota;Actinomycetes;Geodermatophilales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000979	372	68933	Bacteria;Deinococcota;Deinococci;Thermales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000934	355	1544799	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodothalassiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000932	354	2191	Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000932	354	35460	Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000932	354	1127829	Bacteria;Planctomycetota;Candidatus Brocadiia;Candidatus Brocadiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000927	352	38748	Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000877	333	84999	Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000858	326	213462	Bacteria;Thermodesulfobacteriota;Syntrophobacteria;Syntrophobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000855	325	235899	Bacteria;Campylobacterota;Epsilonproteobacteria;Nautiliales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000855	325	1553901	Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000837	318	1921567	Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000834	317	2085	Bacteria;Mycoplasmatota;Mollicutes;Mycoplasmatales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000832	316	2419	Bacteria;Thermotogota;Thermotogae;Thermotogales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000798	303	85004	Bacteria;Actinomycetota;Actinomycetes;Bifidobacteriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000787	299	1779134	Bacteria;NA;Deltaproteobacteria;Bradymonadales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000758	288	2158	Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000755	287	4776	Eukaryota;Oomycota;NA;Peronosporales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000721	274	5125	Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000711	270	5014	Eukaryota;Ascomycota;Dothideomycetes;Dothideales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000700	266	2235	Archaea;Euryarchaeota;Halobacteria;Halobacteriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000640	243	1485951	Bacteria;Aquificota;Aquificae;Desulfurobacteriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000632	240	33847	Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000632	240	189769	Bacteria;Chrysiogenota;Chrysiogenetes;Chrysiogenales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000629	239	214503	Eukaryota;Mucoromycota;Mortierellomycetes;Mortierellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000600	228	4810	Eukaryota;Chytridiomycota;Chytridiomycetes;Chytridiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000579	220	186328	Bacteria;Mycoplasmatota;Mollicutes;Entomoplasmatales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000576	219	4763	Eukaryota;Oomycota;NA;Saprolegniales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000571	217	649776	Bacteria;Synergistota;Synergistia;Synergistales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000569	216	188710	Bacteria;Thermodesulfobacteriota;Thermodesulfobacteria;Thermodesulfobacteriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000561	213	2914038	Bacteria;Thermodesulfobacteriota;Syntrophia;Syntrophales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000558	212	5114	Eukaryota;Ascomycota;Sordariomycetes;Diaporthales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000537	204	213113	Bacteria;Campylobacterota;Desulfurellia;Desulfurellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000537	204	574975	Bacteria;Acidobacteriota;Holophagae;Holophagales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000534	203	92860	Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000534	203	1644055	Archaea;Euryarchaeota;Halobacteria;Haloferacales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000532	202	4861	Eukaryota;Zoopagomycota;Kickxellomycetes;Kickxellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000529	201	2024973	Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000524	199	2811503	Bacteria;Nitrospirota;Thermodesulfovibrionia;Thermodesulfovibrionales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000513	195	332160	Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000497	189	1924738	Eukaryota;NA;Choanoflagellata;Craspedida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000495	188	2897347	Bacteria;Planctomycetota;Candidatus Uabimicrobiia;Candidatus Uabimicrobiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000490	186	5303	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000484	184	1644060	Archaea;Euryarchaeota;Halobacteria;Natrialbales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000484	184	1962852	Bacteria;Calditrichota;Calditrichia;Calditrichales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000479	182	1643822	Bacteria;Actinomycetota;Coriobacteriia;Eggerthellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000479	182	1643947	Bacteria;Thermotogota;Thermotogae;Petrotogales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000463	176	34395	Eukaryota;Ascomycota;Eurotiomycetes;Chaetothyriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000458	174	533206	Bacteria;Acidobacteriota;Holophagae;Acanthopleuribacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000450	171	347538	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Candidatus Thermoprofundales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000450	171	1028384	Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000445	169	2978	Eukaryota;NA;Xanthophyceae;Tribonematales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000445	169	5819	Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000442	168	451442	Eukaryota;Chytridiomycota;Chytridiomycetes;Rhizophydiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000426	162	35491	Eukaryota;Chlorophyta;Chlorophyceae;Sphaeropleales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000424	161	52604	Bacteria;Cyanobacteriota;Cyanophyceae;Pleurocapsales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000421	160	589342	Eukaryota;NA;Cryptophyceae;Pyrenomonadales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000421	160	1643686	Bacteria;Spirochaetota;Spirochaetia;Brachyspirales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000421	160	2704949	Eukaryota;Euglenozoa;Kinetoplastea;Trypanosomatida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000419	159	1442155	Bacteria;Pseudomonadota;Betaproteobacteria;Ferrovales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000400	152	5185	Eukaryota;Ascomycota;Pezizomycetes;Pezizales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000392	149	37989	Eukaryota;Ascomycota;Sordariomycetes;Xylariales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000392	149	68889	Eukaryota;Basidiomycota;Agaricomycetes;Boletales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000387	147	2182	Archaea;Euryarchaeota;Methanococci;Methanococcales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000387	147	32064	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000379	144	596497	Bacteria;Actinomycetota;Nitriliruptoria;Nitriliruptorales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000374	142	218872	Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000369	140	73026	Eukaryota;Haptophyta;NA;Pavlovales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000366	139	84996	Bacteria;Actinomycetota;Rubrobacteria;Rubrobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000361	137	453227	Bacteria;Thermodesulfobacteriota;Desulfarculia;Desulfarculales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000361	137	1692040	Bacteria;Pseudomonadota;Gammaproteobacteria;Acidiferrobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000358	136	420622	Eukaryota;NA;Synurophyceae;Synurales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000358	136	908621	Bacteria;Actinomycetota;Nitriliruptoria;Euzebyales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000355	135	34478	Eukaryota;Chytridiomycota;Chytridiomycetes;Spizellomycetales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000355	135	622452	Bacteria;Actinomycetota;Actinomycetes;Kineosporiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000355	135	642607	Eukaryota;Chytridiomycota;Chytridiomycetes;Cladochytriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000355	135	3031655	Bacteria;Thermodesulfobacteriota;Desulfobaccia;Desulfobaccales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000353	134	2058949	Eukaryota;Evosea;Eumycetozoa;Dictyosteliales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000350	133	1890443	Bacteria;Cyanobacteriota;Cyanophyceae;Spirulinales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000347	132	88547	Eukaryota;NA;Dinophyceae;Syndiniales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000345	131	3031713	Bacteria;Myxococcota;NA;Nannocystales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000337	128	2975284	Bacteria;Pseudomonadota;Gammaproteobacteria;Candidatus Comchoanobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000332	126	2699528	Eukaryota;NA;Bigyra;Thraustochytrida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000329	125	36750	Eukaryota;Mucoromycota;Glomeromycetes;Glomerales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000329	125	214509	Eukaryota;Mucoromycota;Glomeromycetes;Diversisporales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000326	124	425074	Eukaryota;NA;Eustigmatophyceae;Eustigmatales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000324	123	2819262	Bacteria;Thermodesulfobacteriota;Syntrophorhabdia;Syntrophorhabdales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000318	121	5120	Eukaryota;Ascomycota;Leotiomycetes;Erysiphales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000318	121	75739	Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000316	120	5178	Eukaryota;Ascomycota;Leotiomycetes;Helotiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000311	118	388448	Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000303	115	2483366	Bacteria;Planctomycetota;Phycisphaerae;Sedimentisphaerales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000300	114	85014	Bacteria;Actinomycetota;Actinomycetes;Glycomycetales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000297	113	2770089	Bacteria;Bacillota;Clostridia;Thermosediminibacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000295	112	2364208	Bacteria;Chloroflexota;Candidatus Thermofonsia;Phototrophicales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000292	111	2877	Eukaryota;NA;Phaeophyceae;Ectocarpales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000287	109	178369	Eukaryota;Cercozoa;Imbricatea;Euglyphida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000279	106	5592	Eukaryota;Ascomycota;Sordariomycetes;Microascales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000276	105	3031657	Bacteria;Thermodesulfobacteriota;Desulfomonilia;Desulfomonilales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000276	105	3039167	Bacteria;Bacillota;Clostridia;Moorellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000271	103	5957	Eukaryota;Ciliophora;Heterotrichea;Heterotrichida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000263	100	33855	Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000263	100	1643684	Bacteria;Actinomycetota;Actinomycetes;Nakamurellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000263	100	1663425	Bacteria;Armatimonadota;Fimbriimonadia;Fimbriimonadales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/A01_T0_nr_euk_tax.out	0.000261	99	2975519	Bacteria;Mycoplasmatota;Candidatus Izimaplasma;Candidatus Izemoplasmatales;NA;NA;NA;
